"cell_tower_id1","cell_tower_id2","source1_name","source2_name","district1","district2","latitude1","latitude2","longitude1","longitude2","nearest_precip_station","distance","nearest_precip_lat","nearest_precip_long","id_1","id_2"
"PU0072","PU0062","Daluwa-PU0072-15G/900-23-ODU-1(RTNRF-1)","Nagavil-PU0062-15G/900-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.981111,7.9669,79.753056,79.8319,434240,0.004584333387011,8.033,79.833,1206,2865
"CM0161","CM0163","Pettah-CM0161-23G/1320-23-ODU-1(RTNRF-1)","Rangala_SLN-CM0163-23G/1320-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.94135,6.938611,79.8591,79.848611,434660,0.002073858245466,6.9,79.867,1207,2866
"CM0161","CM0163","Pettah-CM0161-23G/1320-24-ODU-1(RTNRF-1)","Rangala_SLN-CM0163-23G/1320-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.94135,6.938611,79.8591,79.848611,434660,0.002073858245466,6.9,79.867,1208,2867
"JA0117","JA0060","Karainagar_E-JA0117-15G/569-23-ODU-1(RTNRF-1)","Kayts-JA0060-15G/569-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.74108,9.68381,79.8756,79.8591,434040,0.002079995504518,9.65,80.017,1209,2868
"NU0031","NU0059","Nuwara_Eliya_DTL-NU0031-11G/251-23-ODU-1(RTNRF-1)","Dell-NU0059-11G/251-23-ODU-1(RTNRF-1)","NuwaraEliya","NuwaraEliya",6.956667,6.881389,80.761111,80.653611,434730,0.000109377989631,6.967,80.767,1210,2869
"NU0031","NU0059","Nuwara_Eliya_DTL-NU0031-11G/251-24-ODU-1(RTNRF-1)","Dell-NU0059-11G/251-24-ODU-1(RTNRF-1)","NuwaraEliya","NuwaraEliya",6.956667,6.881389,80.761111,80.653611,434730,0.000109377989631,6.967,80.767,1211,2870
"GM0329","GM0147","Niwasipura-GM0329-23G/1466-23-ODU-1(RTNRF-1)","Kotugoda-GM0147-23G/1466-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.118056,7.1232,79.901667,79.9279,434500,0.004447840754558,7.181,79.866,1212,2871
"KU0019","KU0120","Giriulla-KU0019-15G/951-23-ODU-1(RTNRF-1)","Wedeniya-KU0120-15G/951-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.33065,7.290556,80.1181,80.178194,434760,0.000972599971622,6.817,80.967,1213,2872
"AN0047","AN0198","Kebithigollewa DBN-AN0047-18G/1867-23-ODU-1(RTNRF-1)","Kiriketuwewa-AN0198-18G/1867-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.636111,8.617222,80.667778,80.717111,434150,0.001601369273047,8.75,80.5,1214,2873
"KU0084","PU0065","Bibiladeniya-KU0084-18G/1529-23-ODU-1(RTNRF-1)","Wathugahamulla-PU0065-18G/1529-23-ODU-1(RTNRF-1)","Kurunegala","Puttlam",7.453611,7.46,79.947778,79.914722,434440,0.000755796519221,7.333,80.633,1215,2874
"KA0033","KA0002","Kundasale-KA0033-23G/589-23-ODU-1(RTNRF-1)","Ampitiya-KA0002-23G/589-23-ODU-1(RTNRF-1)","Kandy","Kandy",7.28,7.275833,80.680278,80.664444,434440,0.003071303007093,7.333,80.633,1216,2875
"KA0033","KA0002","Kundasale-KA0033-23G/589-24-ODU-1(RTNRF-1)","Ampitiya-KA0002-23G/589-24-ODU-1(RTNRF-1)","Kandy","Kandy",7.28,7.275833,80.680278,80.664444,434440,0.003071303007093,7.333,80.633,1217,2876
"KU0011","KU0146","Narammala-KU0011-23G/749-23-ODU-1(RTNRF-1)","Narammala_Town-KU0146-23G/749-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.43347,7.43159,80.2013,80.2136,434440,0.002786737646166,7.333,80.633,1218,2877
"PU0099","PU0004","Bandirippuwa-PU0099-18G/1545-23-ODU-1(RTNRF-1)","Dankotuwa-PU0004-18G/1545-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.324444,7.297778,79.865278,79.886111,434860,0.00041634233782,6.683,80.4,1219,2878
"PU0099","PU0004","Bandirippuwa-PU0099-18G/1545-24-ODU-1(RTNRF-1)","Dankotuwa-PU0004-18G/1545-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.324444,7.297778,79.865278,79.886111,434860,0.00041634233782,6.683,80.4,1220,2879
"TR0062","TR0009","Kurunchakerny-TR0062-18G/585-23-ODU-1(RTNRF-1)","Kinniya-TR0009-18G/585-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.478056,8.495833,81.158333,81.186389,434180,0.000888351329491,8.539,81.182,1221,2880
"TR0062","TR0009","Kurunchakerny-TR0062-18G/585-24-ODU-1(RTNRF-1)","Kinniya-TR0009-18G/585-24-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.478056,8.495833,81.158333,81.186389,434180,0.000888351329491,8.539,81.182,1222,2881
"CM0027","CM0490","Grandpass-CM0027-23G/1069-23-ODU-1(RTNRF-1)","Port_Access_North-CM0490-23G/1069-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.94608,6.95703,79.8699,79.8657,434950,3.88156152835514E-05,6.033,80.217,1223,2882
"CM0027","CM0490","Grandpass-CM0027-23G/1069-24-ODU-1(RTNRF-1)","Port_Access_North-CM0490-23G/1069-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.94608,6.95703,79.8699,79.8657,434950,3.88156152835514E-05,6.033,80.217,1224,2883
"CM0027","CM0490","Grandpass-CM0027-23G/1069-25-ODU-1(RTNRF-1)","Port_Access_North-CM0490-23G/1069-25-ODU-1(RTNRF-1)","Colombo","Colombo",6.94608,6.95703,79.8699,79.8657,434950,3.88156152835514E-05,6.033,80.217,1225,2884
"CM0027","CM0490","Grandpass-CM0027-23G/1069-26-ODU-1(RTNRF-1)","Port_Access_North-CM0490-23G/1069-26-ODU-1(RTNRF-1)","Colombo","Colombo",6.94608,6.95703,79.8699,79.8657,434950,3.88156152835514E-05,6.033,80.217,1226,2885
"MA0035","MA0004","Veppankulam-MA0035-7G/453-23-ODU-1(RTNRF-1)","Thalladi-MA0004-7G/453-23-ODU-1(RTNRF-1)","Mannar","Mannar",8.788889,8.944722,80.009722,79.925278,434130,0.000154990520783,8.983,79.917,1227,2886
"MA0035","MA0004","Veppankulam-MA0035-7G/453-24-ODU-1(RTNRF-1)","Thalladi-MA0004-7G/453-24-ODU-1(RTNRF-1)","Mannar","Mannar",8.788889,8.944722,80.009722,79.925278,434130,0.000154990520783,8.983,79.917,1228,2887
"GM0688","PU0012","BAMBUKULIYA_SOUTH-GM0688-18G/1781-23-ODU-1(RTNRF-1)","WIKKALA-PU0012-18G/1781-23-ODU-1(RTNRF-1)","Gampaha","Puttlam",7.265639,7.276944,79.885389,79.860833,434760,0.001318171095235,6.817,80.967,1229,2888
"GM0699","GM0090","Kaleliya_West-GM0699-18G/1778-23-ODU-1(RTNRF-1)","Pasyala-GM0090-18G/1778-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.184583,7.168611,80.09475,80.119722,434500,0.002922525009184,7.181,79.866,1230,2889
"JA0003","JA0037","Jaffna_SLT-JA0003-26G/889-23-ODU-1(RTNRF-1)","Jaffna_Town-JA0037-26G/889-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.66563,9.67027,80.006,80.0115,434040,0.000366353785689,9.65,80.017,1231,2890
"JA0003","JA0037","Jaffna_SLT-JA0003-26G/889-24-ODU-1(RTNRF-1)","Jaffna_Town-JA0037-26G/889-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.66563,9.67027,80.006,80.0115,434040,0.000366353785689,9.65,80.017,1232,2891
"KU0188","KU0144","Mahamukalanyaya-KU0188-13G/895-23-ODU-1(RTNRF-1)","Welagedara-KU0144-13G/895-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.549722,7.47173,80.413611,80.4686,434760,0.000452613253712,6.817,80.967,1233,2892
"JA0066","JA0005","Anaicottai-JA0066-23G/1040-23-ODU-1(RTNRF-1)","Manipai-JA0005-23G/1040-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.700556,9.72078,79.997778,79.997,434040,0.000214365281419,9.65,80.017,1234,2893
"JA0066","JA0005","Anaicottai-JA0066-23G/1040-25-ODU-1(RTNRF-1)","Manipai-JA0005-23G/1040-25-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.700556,9.72078,79.997778,79.997,434040,0.000214365281419,9.65,80.017,1235,2894
"CM1290","CM0158","Asiri_Hospital_IBS-CM1290-26G/1423-23-ODU-1(RTNRF-1)","Narahenpita-CM0158-26G/1423-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.89375,6.89684,79.874278,79.8767,434660,0.000151898492702,6.9,79.867,1236,2895
"CM0010","CM0174","Carmel-CM0010-23G/1321-23-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1321-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.914167,6.903611,79.851667,79.8575,434660,9.36155660899164E-05,6.9,79.867,1237,2896
"GM0172","GM0048","Medagampitiya-GM0172-18G/1357-23-ODU-1(RTNRF-1)","Veyangoda-GM0048-18G/1357-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.19183,7.15794,80.0366,80.0547,434860,0.001135928831109,6.683,80.4,1238,2897
"AN0115","TR0080","Galkulama_Kanda-AN0115-15G/522-23-ODU-1(RTNRF-1)","Jayanthiwewa-TR0080-15G/522-23-ODU-1(RTNRF-1)","Anuradapura","Trincomalee",8.893056,8.933056,80.799167,80.862778,434150,0.00088508026523,8.75,80.5,1239,2898
"PO0060","PO0029","Polonnaruwa_DBN-PO0060-18G/1083-23-ODU-1(RTNRF-1)","Kaduruwela_South-PO0029-18G/1083-23-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",7.92444,7.93378,81.0064,81.0293,434410,0.005973756028165,7.467,80.367,1240,2899
"PO0060","PO0029","Polonnaruwa_DBN-PO0060-18G/1083-25-ODU-1(RTNRF-1)","Kaduruwela_South-PO0029-18G/1083-25-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",7.92444,7.93378,81.0064,81.0293,434410,0.005973756028165,7.467,80.367,1241,2900
"CM0197","CM0465","Hettiyawatta-CM0197-26G/1531-23-ODU-1(RTNRF-1)","Ellie_Lane-CM0465-26G/1531-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.9525,6.95958,79.858333,79.8625,434660,0.000493564638601,6.9,79.867,1242,2901
"CM0743","CM0288","Akbar_Ind-CM0743-26G/1262-23-ODU-1(RTNRF-1)","De_Saram_Place-CM0288-26G/1262-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.9225,6.920833,79.860278,79.866944,434660,0.001038502096644,6.9,79.867,1243,2902
"AN0026","AN0038","Mihinthale-AN0026-15G/881-23-ODU-1(RTNRF-1)","Thammennawa-AN0038-15G/881-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.361389,8.381667,80.518889,80.591944,434180,0.000284659033828,8.539,81.182,1244,2903
"CM0037","CM0380","Kalubowila-CM0037-26G/1163-23-ODU-1(RTNRF-1)","Wanarathana_Rd-CM0380-26G/1163-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.865833,6.856389,79.879444,79.876111,434670,0.000274713667725,6.822,79.886,1245,2904
"CM0037","CM0380","Kalubowila-CM0037-26G/1163-24-ODU-1(RTNRF-1)","Wanarathana_Rd-CM0380-26G/1163-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.865833,6.856389,79.879444,79.876111,434670,0.000274713667725,6.822,79.886,1246,2905
"PO0006","PO0064","Pol_Jayanthipura-PO0006-18G/1072-23-ODU-1(RTNRF-1)","Higurakgoda _SLAF-PO0064-18G/1072-23-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.00961,8.052778,80.9871,80.977778,434100,0.001246882235178,9.267,80.817,1247,2906
"PO0006","PO0064","Pol_Jayanthipura-PO0006-18G/1072-24-ODU-1(RTNRF-1)","Higurakgoda _SLAF-PO0064-18G/1072-24-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.00961,8.052778,80.9871,80.977778,434100,0.001246882235178,9.267,80.817,1248,2907
"KU0150","PU0052","Koralanpotta-KU0150-18G/1575-23-ODU-1(RTNRF-1)","Dunkannawa-PU0052-18G/1575-23-ODU-1(RTNRF-1)","Kurunegala","Puttlam",7.38497,7.418056,79.9491,79.911111,434970,0.003342662253623,6.117,81.133,1249,2908
"PU0021","PU0043","Chilaw_N-PU0021-15G/842-23-ODU-1(RTNRF-1)","Rambepitiya-PU0043-15G/842-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.60093,7.615,79.812,79.877778,434410,0.014633675587513,7.467,80.367,1250,2909
"PU0190","PU0023","Thabbowa_Puttlam-PU0190-18G/1749-23-ODU-1(RTNRF-1)","Karwalagaswewa-PU0023-18G/1749-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.071861,8.055556,79.920028,79.946667,434750,0.000357774653551,6.883,81.833,1251,2910
"PO0010","PO0020","Minneriya_Dialog-PO0010-18G/1868-23-ODU-1(RTNRF-1)","Minneriya_South-PO0020-18G/1868-23-ODU-1(RTNRF-1)","Polonnaruwa","Polonnaruwa",8.04995,8.024722,80.9139,80.907778,434440,0.001320558067908,7.333,80.633,1252,2911
"PU0127","PU0026","Serukele-PU0127-18G/661-23-ODU-1(RTNRF-1)","Andigama-PU0026-18G/661-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.73646,7.778611,79.9267,79.9475,434150,0.000903430608861,8.75,80.5,1253,2912
"KI0035","KI0066","Iranamadu_DTL-KI0035-18G/1871-23-ODU-1(RTNRF-1)","Iranamadu_West- KI0066-18G/1871-23-ODU-1(RTNRF-1)","Kilinochchi","Kilinochchi",9.342778,9.312667,80.407778,80.404722,434210,0.001557762331043,8.301,80.428,1254,2913
"GM0174","GM0265","Banduragoda-GM0174-18G/1269-23-ODU-1(RTNRF-1)","Muddaragama-GM0265-18G/1269-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.23119,7.2102,80.0644,80.0574,434210,8.44320625601374E-05,8.301,80.428,1255,2914
"AN0053","AN0054","Rajanganaya-AN0053-15G/852-23-ODU-1(RTNRF-1)","Gamunupura Dialog-AN0054-15G/852-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.162222,8.197222,80.219722,80.169722,434220,0.002258724337476,8.117,80.467,1256,2915
"GM0024","GM0067","Katana-GM0024-18G/1339-23-ODU-1(RTNRF-1)","Dunagaha-GM0067-18G/1339-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.261111,7.23391,79.935556,79.9743,434500,0.002290398018275,7.181,79.866,1257,2916
"GM0024","GM0067","Katana-GM0024-18G/1339-25-ODU-1(RTNRF-1)","Dunagaha-GM0067-18G/1339-25-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.261111,7.23391,79.935556,79.9743,434500,0.002290398018275,7.181,79.866,1258,2917
"TR0002","TR0066","Trinco_Navy-TR0002-18G/949-23-ODU-1(RTNRF-1)","Trinco_DBN-TR0066-18G/949-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.544167,8.580278,81.2225,81.244722,434180,0.000457189763926,8.539,81.182,1259,2918
"AN0172","AN0011","Malwanegama-AN0172-18G/828-23-ODU-1(RTNRF-1)","Thambuttegama-AN0011-18G/828-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.191111,8.153611,80.326944,80.297778,434210,0.000192798035355,8.301,80.428,1260,2919
"GM0067","GM0287","Dunagaha-GM0067-15G/828-23-ODU-1(RTNRF-1)","Hangawatta-GM0287-15G/828-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.23391,7.24028,79.9743,80.0436,434440,0.005178881921931,7.333,80.633,1261,2920
"GM0256","GM0098","Kandeliyaddapaluwa-GM0256-23G/1422-23-ODU-1(RTNRF-1)","Thewatta-GM0098-23G/1422-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.050556,7.03491,79.950278,79.951,434130,0.000695055064567,8.983,79.917,1262,2921
"GM0147","GM0598","Kotugoda-GM0147-18G/1369-23-ODU-1(RTNRF-1)","Udammita_East-GM0598-18G/1369-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.1232,7.116667,79.9279,79.900278,434440,0.002247242490185,7.333,80.633,1263,2922
"PU0114","PU0081","Galkuliya-PU0114-18G/1573-23-ODU-1(RTNRF-1)","Agunawila-PU0081-18G/1573-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.77543,7.774167,79.9039,79.860833,434360,0.050493727547536,7.706,81.679,1264,2923
"PU0114","PU0081","Galkuliya-PU0114-18G/1573-24-ODU-1(RTNRF-1)","Agunawila-PU0081-18G/1573-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.77543,7.774167,79.9039,79.860833,434360,0.050493727547536,7.706,81.679,1265,2924
"CM0059","CM0829","Maligakanda-CM0059-26G/1404-23-ODU-1(RTNRF-1)","Symonds_Road_Lanka_Bell-CM0829-26G/1404-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.925,6.925278,79.8672,79.865,434660,0.002470441616028,6.9,79.867,1266,2925
"CM0059","CM0829","Maligakanda-CM0059-26G/1404-24-ODU-1(RTNRF-1)","Symonds_Road_Lanka_Bell-CM0829-26G/1404-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.925,6.925278,79.8672,79.865,434660,0.002470441616028,6.9,79.867,1267,2926
"MT0018","MT0001","Thalakiriyagama-MT0018-15G/846-23-ODU-1(RTNRF-1)","Dambulla_DBN-MT0001-15G/846-23-ODU-1(RTNRF-1)","Matale","Matale",7.81189,7.876389,80.6144,80.638056,434410,0.001497975313176,7.467,80.367,1268,2927
"MT0018","MT0001","Thalakiriyagama-MT0018-15G/846-24-ODU-1(RTNRF-1)","Dambulla_DBN-MT0001-15G/846-24-ODU-1(RTNRF-1)","Matale","Matale",7.81189,7.876389,80.6144,80.638056,434410,0.001497975313176,7.467,80.367,1269,2928
"TR0016","TR0097","Trinco_Junction-TR0016-26G/676-23-ODU-1(RTNRF-1)","Abayapura-TR0097-26G/676-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.590556,8.591944,81.208333,81.215,434180,0.002711099867817,8.539,81.182,1270,2929
"TR0016","TR0097","Trinco_Junction-TR0016-26G/676-24-ODU-1(RTNRF-1)","Abayapura-TR0097-26G/676-24-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.590556,8.591944,81.208333,81.215,434180,0.002711099867817,8.539,81.182,1271,2930
"GM0007","GM0615","Ekala-GM0007-18G/1398-23-ODU-1(RTNRF-1)","Batagama_North-GM0615-18G/1398-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.09419,7.069444,79.8969,79.908611,434500,0.000126984750022,7.181,79.866,1272,2931
"GM0007","GM0615","Ekala-GM0007-18G/1398-24-ODU-1(RTNRF-1)","Batagama_North-GM0615-18G/1398-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.09419,7.069444,79.8969,79.908611,434500,0.000126984750022,7.181,79.866,1273,2932
"PU0002","PU0055","Arachchikattuwa-PU0002-15G/660-23-ODU-1(RTNRF-1)","Udappuwa-PU0055-15G/660-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.688056,7.75647,79.831111,79.7905,434860,0.00034357688746,6.683,80.4,1274,2933
"PU0002","PU0055","Arachchikattuwa-PU0002-15G/660-24-ODU-1(RTNRF-1)","Udappuwa-PU0055-15G/660-24-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.688056,7.75647,79.831111,79.7905,434860,0.00034357688746,6.683,80.4,1275,2934
"PU0106","PU0073","Kandakkuliya-PU0106-18G/1587-23-ODU-1(RTNRF-1)","Palliwasalthurai-PU0073-18G/1587-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.215019,8.1904,79.716739,79.7371,434730,0.00022320054585,6.967,80.767,1276,2935
"GM0573","GM0086","Heritance negombo IBS-GM0573-26G/1304-23-ODU-1(RTNRF-1)","Negombo Beach Dialog-GM0086-26G/1304-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.234722,7.24197,79.840833,79.8424,434500,0.000458690601333,7.181,79.866,1277,2936
"GM0573","GM0086","Heritance negombo IBS-GM0573-26G/1304-24-ODU-1(RTNRF-1)","Negombo Beach Dialog-GM0086-26G/1304-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.234722,7.24197,79.840833,79.8424,434500,0.000458690601333,7.181,79.866,1278,2937
"MA0014","VA0012","Periyathampana-MA0014-15G/928-23-ODU-1(RTNRF-1)","Manik_Farm_MTU-VA0012-15G/928-23-ODU-1(RTNRF-1)","Mannar","Vavnia",8.789722,8.72174,80.254444,80.2324,434500,0.001661141307275,7.181,79.866,1279,2938
"CM0127","CM0901","Battaramulla Dialog-CM0127-23G/1693-23-ODU-1(RTNRF-1)","Ramya_Mw-CM0901-23G/1693-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.909861,79.9149,79.924828,434660,0.000399225038071,6.9,79.867,1280,2939
"CM0204","CM0127","Kalapaluwawa-CM0204-26G/1165-23-ODU-1(RTNRF-1)","Battaramulla-CM0127-26G/1165-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.915278,6.90607,79.916389,79.9149,434670,0.000190894156319,6.822,79.886,1281,2940
"CM0204","CM0127","Kalapaluwawa-CM0204-26G/1165-24-ODU-1(RTNRF-1)","Battaramulla-CM0127-26G/1165-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.915278,6.90607,79.916389,79.9149,434670,0.000190894156319,6.822,79.886,1282,2941
"GM0067","GM0173","Dunagaha-GM0067-15G/744-23-ODU-1(RTNRF-1)","Walpita-GM0173-15G/744-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.23391,7.25898,79.9743,80.0452,434500,0.000515459806879,7.181,79.866,1283,2942
"CM1031","CM0158","Narahenpita_Jn-CM1031-26G/765-23-ODU-1(RTNRF-1)","Narahenpita-CM0158-26G/765-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.892778,6.89684,79.876111,79.8767,434660,0.00012671702914,6.9,79.867,1284,2943
"CM1031","CM0158","Narahenpita_Jn-CM1031-26G/765-24-ODU-1(RTNRF-1)","Narahenpita-CM0158-26G/765-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.892778,6.89684,79.876111,79.8767,434660,0.00012671702914,6.9,79.867,1285,2944
"BA0086","BA0020","Koddimunai-BA0086-18G/1711-23-ODU-1(RTNRF-1)","Nochchimunai-BA0020-18G/1711-23-ODU-1(RTNRF-1)","Batticaloa","Batticaloa",7.720833,7.699167,81.703333,81.721111,434360,0.000444946786261,7.706,81.679,1286,2945
"CM0231","CM0174","Bullers_Rd-CM0231-23G/1314-23-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1314-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.902222,6.903611,79.868333,79.8575,434660,0.000232804788062,6.9,79.867,1287,2946
"CM0231","CM0174","Bullers_Rd-CM0231-23G/1314-24-ODU-1(RTNRF-1)","Thursten-CM0174-23G/1314-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.902222,6.903611,79.868333,79.8575,434660,0.000232804788062,6.9,79.867,1288,2947
"JA0019","JA0010","Vaddukoddai-JA0019-23G/1033-23-ODU-1(RTNRF-1)","Chankanai-JA0010-23G/1033-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.731667,9.75513,79.9525,79.9563,434040,0.00096438767678,9.65,80.017,1289,2948
"JA0019","JA0010","Vaddukoddai-JA0019-23G/1033-24-ODU-1(RTNRF-1)","Chankanai-JA0010-23G/1033-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.731667,9.75513,79.9525,79.9563,434040,0.00096438767678,9.65,80.017,1290,2949
"KU0333","AN0011","Medagama_Galgamuwa-KU0333-15G/968-23-ODU-1(RTNRF-1)","Thambuttegama-AN0011-15G/968-23-ODU-1(RTNRF-1)","Kurunegala","Anuradapura",8.097778,8.153611,80.275833,80.297778,434150,0.000397496998617,8.75,80.5,1291,2950
"CM0566","CM0046","Kirulapana_North-CM0566-26G/917-23-ODU-1(RTNRF-1)","Kirulapana-CM0046-26G/917-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.882222,6.878889,79.876944,79.874722,434660,0.000271890910986,6.9,79.867,1292,2951
"CM0566","CM0046","Kirulapana_North-CM0566-26G/917-24-ODU-1(RTNRF-1)","Kirulapana-CM0046-26G/917-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.882222,6.878889,79.876944,79.874722,434660,0.000271890910986,6.9,79.867,1293,2952
"CM0566","CM0046","Kirulapana_North-CM0566-26G/917-25-ODU-1(RTNRF-1)","Kirulapana-CM0046-26G/917-25-ODU-1(RTNRF-1)","Colombo","Colombo",6.882222,6.878889,79.876944,79.874722,434660,0.000271890910986,6.9,79.867,1294,2953
"CM0566","CM0046","Kirulapana_North-CM0566-26G/917-26-ODU-1(RTNRF-1)","Kirulapana-CM0046-26G/917-26-ODU-1(RTNRF-1)","Colombo","Colombo",6.882222,6.878889,79.876944,79.874722,434660,0.000271890910986,6.9,79.867,1295,2954
"GM0166","GM0047","Alawala-GM0166-18G/1650-23-ODU-1(RTNRF-1)","Urapola-GM0047-18G/1650-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.117778,7.10063,80.171667,80.1456,434660,0.000329091636811,6.9,79.867,1296,2955
"CM0260","CM0777","Kala_Traders-CM0260-26G/1267-23-ODU-1(RTNRF-1)","National_Hospita_Ind-CM0777-26G/1267-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.928056,6.91882,79.876111,79.8679,434410,0.000145655925109,7.467,80.367,1297,2956
"CM0260","CM0777","Kala_Traders-CM0260-26G/1267-24-ODU-1(RTNRF-1)","National_Hospita_Ind-CM0777-26G/1267-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.928056,6.91882,79.876111,79.8679,434410,0.000145655925109,7.467,80.367,1298,2957
"KU0205","KU0029","Bamunawala-KU0205-23G/1513-23-ODU-1(RTNRF-1)","Wehera-KU0029-23G/1513-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.4775,7.47267,80.331389,80.3467,434410,2.88208019823207E-05,7.467,80.367,1299,2958
"KU0205","KU0029","Bamunawala-KU0205-23G/1513-24-ODU-1(RTNRF-1)","Wehera-KU0029-23G/1513-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.4775,7.47267,80.331389,80.3467,434410,2.88208019823207E-05,7.467,80.367,1300,2959
"KU0044","KU0112","Hiripitiya-KU0044-13G/777-23-ODU-1(RTNRF-1)","Wariyapola-KU0112-13G/777-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.65576,7.620833,80.3705,80.246389,434410,0.008266898676188,7.467,80.367,1301,2960
"KU0044","KU0112","Hiripitiya-KU0044-13G/777-25-ODU-1(RTNRF-1)","Wariyapola-KU0112-13G/777-25-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.65576,7.620833,80.3705,80.246389,434410,0.008266898676188,7.467,80.367,1302,2961
"PU0010","PU0069","Mudala-PU0010-18G/1752-23-ODU-1(RTNRF-1)","Kiriyankalli_Airtel-PU0069-18G/1752-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",7.81758,7.767778,79.8247,79.829167,434500,0.000197013641117,7.181,79.866,1303,2962
"VA0052","VA0072","Varikuttiuruwa-VA0052-13G/546-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-13G/546-23-ODU-1(RTNRF-1)","Vavnia","Vavnia",8.71586,8.69087,80.3602,80.4824,434180,0.000527228918341,8.539,81.182,1304,2963
